罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,被害者の年齢,被害者の職業,施錠関係
窃盗,自転車盗,松戸,松戸駅前,122076,千葉県,松戸市,松戸,2023-09-06,18,４階建て以上共同住宅,その他,30歳代,その他,施錠せず
窃盗,自転車盗,松戸,松戸駅前,122076,千葉県,松戸市,松戸,2023-09-11,22,その他の住宅（３階建て以下共同住宅等）,その他,30歳代,その他,施錠せず
窃盗,自転車盗,松戸,松戸駅前,122076,千葉県,松戸市,松戸,2023-09-13,11,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,松戸,松戸駅前,122076,千葉県,松戸市,松戸,2023-09-15,12,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,松戸,松戸駅前,122076,千葉県,松戸市,松戸,2023-09-15,15,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,松戸,松戸駅前,122076,千葉県,松戸市,松戸,2023-09-15,19,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,松戸,松戸駅前,122076,千葉県,松戸市,松戸,2023-09-16,14,その他,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,松戸,松戸駅前,122076,千葉県,松戸市,松戸,2023-09-17,19,駐車（輪）場,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,松戸,松戸駅前,122076,千葉県,松戸市,松戸,2023-10-17,09,駐車（輪）場,駐車（輪）場,10歳代,大学生,施錠した
窃盗,自転車盗,松戸,松戸駅前,122076,千葉県,松戸市,松戸,2023-10-21,19,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,松戸,松飛台,122076,千葉県,松戸市,紙敷３丁目,2023-11-01,19,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,松戸,松飛台,122076,千葉県,松戸市,串崎新田,2023-06-17,23,一戸建住宅,その他,40歳代,その他,施錠せず
窃盗,自転車盗,松戸,松飛台,122076,千葉県,松戸市,牧の原,2023-05-19,15,４階建て以上共同住宅,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,松戸,松飛台,122076,千葉県,松戸市,牧の原,2023-06-27,18,４階建て以上共同住宅,駐車（輪）場,70歳以上,その他,施錠した
窃盗,自転車盗,松戸,松飛台,122076,千葉県,松戸市,牧の原,2023-07-02,17,４階建て以上共同住宅,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,松戸,松飛台,122076,千葉県,松戸市,牧の原,2023-09-26,22,４階建て以上共同住宅,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,松戸,松飛台,122076,千葉県,松戸市,松飛台,2023-01-10,19,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,松戸,松飛台,122076,千葉県,松戸市,松飛台,2023-01-11,12,一戸建住宅,その他,20歳代,その他,施錠せず
窃盗,自転車盗,松戸,松飛台,122076,千葉県,松戸市,松飛台,2023-03-11,17,一戸建住宅,駐車（輪）場,60-64歳,その他,施錠せず
窃盗,自転車盗,松戸,松飛台,122076,千葉県,松戸市,松飛台,2023-04-27,18,一戸建住宅,その他,30歳代,その他,施錠せず
窃盗,自転車盗,松戸,松飛台,122076,千葉県,松戸市,松飛台,2023-07-26,13,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,松戸,松飛台,122076,千葉県,松戸市,松飛台,2023-08-10,20,道路上,その他,70歳以上,その他,施錠せず
窃盗,自転車盗,松戸,松飛台,122076,千葉県,松戸市,松飛台,2023-11-05,08,道路上,その他,70歳以上,その他,施錠せず
窃盗,自転車盗,松戸,松飛台,122076,千葉県,松戸市,五香西１丁目,2023-09-16,18,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,松戸,松飛台,122076,千葉県,松戸市,五香西２丁目,2023-07-04,18,道路上,その他,10歳代,小学生,施錠せず
窃盗,自転車盗,松戸,松飛台,122076,千葉県,松戸市,五香西２丁目,2023-07-21,18,その他の住宅（３階建て以下共同住宅等）,その他,50歳代,その他,施錠せず
窃盗,自転車盗,松戸,栄町,122076,千葉県,松戸市,上本郷,2022-04-15,09,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,65-69歳,その他,施錠せず
窃盗,自転車盗,松戸,栄町,122076,千葉県,松戸市,上本郷,2023-01-14,23,その他,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,松戸,栄町,122076,千葉県,松戸市,上本郷,2023-01-28,19,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,松戸,栄町,122076,千葉県,松戸市,上本郷,2023-02-24,21,その他の住宅（３階建て以下共同住宅等）,その他,50歳代,その他,施錠した
窃盗,自転車盗,松戸,栄町,122076,千葉県,松戸市,上本郷,2023-06-04,07,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,松戸,栄町,122076,千葉県,松戸市,上本郷,2023-07-24,06,駐車（輪）場,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,松戸,栄町,122076,千葉県,松戸市,上本郷,2023-11-07,20,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,松戸,栄町,122076,千葉県,松戸市,上本郷,2023-12-10,13,駐車（輪）場,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,松戸,栄町,122076,千葉県,松戸市,古ケ崎,2023-04-05,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,松戸,栄町,122076,千葉県,松戸市,古ケ崎,2023-04-07,18,一戸建住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,松戸,栄町,122076,千葉県,松戸市,古ケ崎,2023-07-23,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,松戸,栄町,122076,千葉県,松戸市,古ケ崎１丁目,2022-12-28,18,一戸建住宅,その他,20歳代,その他,施錠した
窃盗,自転車盗,松戸,栄町,122076,千葉県,松戸市,古ケ崎２丁目,2023-08-12,16,その他,駐車（輪）場,70歳以上,その他,施錠せず
窃盗,自転車盗,松戸,栄町,122076,千葉県,松戸市,古ケ崎２丁目,2023-09-26,06,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,松戸,栄町,122076,千葉県,松戸市,古ケ崎３丁目,2023-05-20,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,松戸,栄町,122076,千葉県,松戸市,古ケ崎３丁目,2023-06-09,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,松戸,栄町,122076,千葉県,松戸市,古ケ崎３丁目,2023-07-09,02,その他,その他,30歳代,その他,施錠せず
窃盗,自転車盗,松戸,栄町,122076,千葉県,松戸市,古ケ崎４丁目,2023-04-01,17,その他,駐車（輪）場,10歳代,その他,施錠した
窃盗,自転車盗,松戸,栄町,122076,千葉県,松戸市,古ケ崎４丁目,2023-04-06,14,その他,その他,10歳未満,小学生,施錠せず
窃盗,自転車盗,松戸,栄町,122076,千葉県,松戸市,栄町２丁目,2023-04-10,19,一戸建住宅,その他,20歳代,その他,施錠せず
窃盗,自転車盗,松戸,栄町,122076,千葉県,松戸市,栄町３丁目,2023-04-26,04,一戸建住宅,その他,30歳代,その他,施錠せず
窃盗,自転車盗,松戸,栄町,122076,千葉県,松戸市,栄町３丁目,2023-08-04,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,松戸,栄町,122076,千葉県,松戸市,栄町４丁目,2023-05-28,17,一戸建住宅,その他,20歳代,大学生,施錠せず
窃盗,自転車盗,松戸,栄町,122076,千葉県,松戸市,栄町５丁目,2023-07-03,02,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,松戸,栄町,122076,千葉県,松戸市,栄町５丁目,2023-10-23,10,その他の住宅（３階建て以下共同住宅等）,その他,60-64歳,その他,施錠せず
窃盗,自転車盗,松戸,栄町,122076,千葉県,松戸市,栄町６丁目,2022-12-31,11,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,松戸,栄町,122076,千葉県,松戸市,栄町６丁目,2023-10-01,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,松戸,栄町,122076,千葉県,松戸市,栄町８丁目,2023-04-21,20,一戸建住宅,その他,50歳代,その他,施錠せず
窃盗,自転車盗,松戸,栄町,122076,千葉県,松戸市,栄町８丁目,2023-06-24,08,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,60-64歳,その他,施錠した
窃盗,自転車盗,松戸,栄町,122076,千葉県,松戸市,栄町西１丁目,2023-01-29,02,その他,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,松戸,栄町,122076,千葉県,松戸市,栄町西２丁目,2023-04-17,13,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,松戸,栄町,122076,千葉県,松戸市,栄町西２丁目,2023-05-01,17,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,松戸,栄町,122076,千葉県,松戸市,栄町西２丁目,2023-06-26,09,その他,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,松戸,栄町,122076,千葉県,松戸市,栄町西２丁目,2023-07-07,08,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,松戸,栄町,122076,千葉県,松戸市,栄町西２丁目,2023-07-13,11,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,松戸,栄町,122076,千葉県,松戸市,竹ケ花西町,2023-08-27,17,その他の住宅（３階建て以下共同住宅等）,その他,50歳代,その他,施錠した
窃盗,自転車盗,松戸,栄町,122076,千葉県,松戸市,中根,2023-06-28,11,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,松戸,栄町,122076,千葉県,松戸市,南花島向町,2023-08-12,17,その他,その他,10歳代,高校生,施錠した
窃盗,自転車盗,松戸,矢切,122076,千葉県,松戸市,上矢切,2023-09-26,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,松戸,矢切,122076,千葉県,松戸市,栗山,2023-04-07,18,４階建て以上共同住宅,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,松戸,矢切,122076,千葉県,松戸市,栗山,2023-06-06,17,その他,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,松戸,矢切,122076,千葉県,松戸市,栗山,2023-06-14,18,その他,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,松戸,矢切,122076,千葉県,松戸市,栗山,2023-10-17,07,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,松戸,矢切,122076,千葉県,松戸市,栗山,2023-10-23,16,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,松戸,矢切,122076,千葉県,松戸市,栗山,2023-12-06,07,駐車（輪）場,駐車（輪）場,60-64歳,その他,施錠せず
窃盗,自転車盗,松戸,矢切,122076,千葉県,松戸市,下矢切,2023-03-01,00,一戸建住宅,その他,10歳代,大学生,施錠せず
窃盗,自転車盗,松戸,矢切,122076,千葉県,松戸市,下矢切,2023-06-06,07,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,松戸,矢切,122076,千葉県,松戸市,下矢切,2023-07-19,11,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,松戸,矢切,122076,千葉県,松戸市,下矢切,2023-10-11,15,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,松戸,矢切,122076,千葉県,松戸市,下矢切,2023-11-22,16,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,松戸,矢切,122076,千葉県,松戸市,松戸,2023-03-13,16,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,松戸,矢切,122076,千葉県,松戸市,松戸,2023-04-28,23,４階建て以上共同住宅,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,松戸,矢切,122076,千葉県,松戸市,松戸,2023-07-24,13,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,松戸,稔台,122076,千葉県,松戸市,仲井町１丁目,2023-08-04,14,その他の住宅（３階建て以下共同住宅等）,その他,40歳代,その他,施錠した
窃盗,自転車盗,松戸,稔台,122076,千葉県,松戸市,仲井町２丁目,2023-01-13,11,その他,駐車（輪）場,70歳以上,その他,施錠した
窃盗,自転車盗,松戸,稔台,122076,千葉県,松戸市,仲井町２丁目,2023-06-23,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,65-69歳,その他,施錠した
窃盗,自転車盗,松戸,稔台,122076,千葉県,松戸市,野菊野,2022-12-31,17,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,松戸,稔台,122076,千葉県,松戸市,野菊野,2023-05-06,22,４階建て以上共同住宅,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,松戸,稔台,122076,千葉県,松戸市,野菊野,2023-10-07,20,４階建て以上共同住宅,駐車（輪）場,10歳代,中学生,施錠した
窃盗,自転車盗,松戸,稔台,122076,千葉県,松戸市,松戸新田,2022-05-01,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,松戸,稔台,122076,千葉県,松戸市,松戸新田,2023-02-25,19,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,松戸,稔台,122076,千葉県,松戸市,松戸新田,2023-03-04,22,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,松戸,稔台,122076,千葉県,松戸市,松戸新田,2023-04-04,21,４階建て以上共同住宅,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,松戸,稔台,122076,千葉県,松戸市,松戸新田,2023-06-20,06,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,松戸,稔台,122076,千葉県,松戸市,松戸新田,2023-06-30,07,その他,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,松戸,稔台,122076,千葉県,松戸市,松戸新田,2023-08-01,19,道路上,その他,50歳代,その他,施錠せず
窃盗,自転車盗,松戸,稔台,122076,千葉県,松戸市,松戸新田,2023-09-18,01,道路上,その他,20歳代,その他,施錠せず
窃盗,自転車盗,松戸,稔台,122076,千葉県,松戸市,松戸新田,2023-10-21,17,駐車（輪）場,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,松戸,稔台,122076,千葉県,松戸市,松戸新田,2023-11-12,14,４階建て以上共同住宅,駐車（輪）場,60-64歳,その他,施錠した
窃盗,自転車盗,松戸,稔台,122076,千葉県,松戸市,稔台１丁目,2022-12-17,21,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,松戸,稔台,122076,千葉県,松戸市,稔台２丁目,2023-11-06,06,一戸建住宅,その他,70歳以上,その他,施錠せず
窃盗,自転車盗,松戸,稔台,122076,千葉県,松戸市,稔台３丁目,2023-07-28,12,一戸建住宅,その他,10歳代,高校生,施錠せず
窃盗,自転車盗,松戸,稔台,122076,千葉県,松戸市,稔台３丁目,2023-08-23,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,松戸,稔台,122076,千葉県,松戸市,稔台５丁目,2023-06-24,00,一戸建住宅,その他,40歳代,その他,施錠せず
窃盗,自転車盗,松戸,稔台,122076,千葉県,松戸市,稔台７丁目,2023-11-22,07,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,松戸,馬橋西,122076,千葉県,松戸市,旭町１丁目,2023-04-13,08,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,松戸,馬橋西,122076,千葉県,松戸市,旭町１丁目,2023-05-09,19,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,松戸,馬橋西,122076,千葉県,松戸市,幸谷,2023-12-11,22,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,松戸,馬橋西,122076,千葉県,松戸市,西馬橋相川町,2023-05-18,22,その他の住宅（３階建て以下共同住宅等）,その他,20歳代,その他,施錠した
窃盗,自転車盗,松戸,馬橋西,122076,千葉県,松戸市,西馬橋蔵元町,2022-12-30,13,その他,その他,10歳未満,小学生,施錠せず
窃盗,自転車盗,松戸,馬橋西,122076,千葉県,松戸市,西馬橋蔵元町,2023-01-15,10,一戸建住宅,駐車（輪）場,10歳未満,小学生,施錠せず
窃盗,自転車盗,松戸,馬橋西,122076,千葉県,松戸市,西馬橋蔵元町,2023-03-22,12,その他,駐車（輪）場,65-69歳,その他,施錠せず
窃盗,自転車盗,松戸,馬橋西,122076,千葉県,松戸市,西馬橋蔵元町,2023-05-30,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,松戸,馬橋西,122076,千葉県,松戸市,西馬橋蔵元町,2023-06-18,07,駐車（輪）場,駐車（輪）場,60-64歳,その他,施錠せず
窃盗,自転車盗,松戸,馬橋西,122076,千葉県,松戸市,西馬橋蔵元町,2023-08-19,16,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,松戸,馬橋西,122076,千葉県,松戸市,馬橋,2023-02-13,14,その他の住宅（３階建て以下共同住宅等）,その他,20歳代,その他,施錠せず
窃盗,自転車盗,松戸,馬橋西,122076,千葉県,松戸市,馬橋,2023-08-16,01,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,松戸,馬橋西,122076,千葉県,松戸市,馬橋,2023-12-10,08,その他,その他,50歳代,その他,施錠せず
窃盗,自転車盗,松戸,馬橋西,122076,千葉県,松戸市,馬橋,2023-12-23,02,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,松戸,馬橋西,122076,千葉県,松戸市,新松戸南１丁目,2023-02-18,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,小学生,施錠せず
窃盗,自転車盗,松戸,馬橋西,122076,千葉県,松戸市,新松戸南１丁目,2023-06-07,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,松戸,馬橋西,122076,千葉県,松戸市,新松戸南１丁目,2023-10-02,08,一戸建住宅,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,松戸,馬橋西,122076,千葉県,松戸市,新松戸南１丁目,2023-10-13,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,松戸,馬橋西,122076,千葉県,松戸市,新松戸南１丁目,2023-11-04,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,松戸,馬橋西,122076,千葉県,松戸市,西馬橋１丁目,2023-02-15,16,一戸建住宅,その他,70歳以上,その他,施錠した
窃盗,自転車盗,松戸,馬橋西,122076,千葉県,松戸市,西馬橋１丁目,2023-03-14,00,一戸建住宅,その他,10歳代,中学生,施錠した
窃盗,自転車盗,松戸,馬橋西,122076,千葉県,松戸市,西馬橋１丁目,2023-11-09,21,４階建て以上共同住宅,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,松戸,馬橋西,122076,千葉県,松戸市,西馬橋２丁目,2023-04-06,06,その他,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,松戸,馬橋西,122076,千葉県,松戸市,西馬橋４丁目,2023-02-13,16,道路上,その他,50歳代,その他,施錠した
窃盗,自転車盗,松戸,馬橋西,122076,千葉県,松戸市,西馬橋４丁目,2023-02-26,16,一戸建住宅,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,松戸,馬橋西,122076,千葉県,松戸市,西馬橋４丁目,2023-09-23,14,一戸建住宅,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,松戸,馬橋西,122076,千葉県,松戸市,西馬橋５丁目,2023-10-12,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,野田,二川,122084,千葉県,野田市,木間ケ瀬,2023-12-19,07,その他,その他,70歳以上,その他,施錠せず
窃盗,自転車盗,野田,二川,122084,千葉県,野田市,次木,2023-03-26,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,野田,二川,122084,千葉県,野田市,次木,2023-03-30,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,野田,二川,122084,千葉県,野田市,東宝珠花,2023-02-17,09,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,野田,二川,122084,千葉県,野田市,東宝珠花,2023-06-10,11,一戸建住宅,その他,50歳代,その他,施錠した
窃盗,自転車盗,野田,二川,122084,千葉県,野田市,東宝珠花,2023-11-13,07,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,野田,二川,122084,千葉県,野田市,平井,2023-08-12,07,その他,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,野田,二川,122084,千葉県,野田市,なみき２丁目,2022-12-09,17,駐車（輪）場,駐車（輪）場,10歳代,中学生,施錠した
窃盗,自転車盗,野田,二川,122084,千葉県,野田市,なみき２丁目,2023-02-26,07,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,野田,二川,122084,千葉県,野田市,なみき２丁目,2023-04-19,12,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,野田,二川,122084,千葉県,野田市,なみき２丁目,2023-10-08,21,一戸建住宅,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,野田,二川,122084,千葉県,野田市,なみき２丁目,2023-10-31,16,一戸建住宅,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,野田,川間駅前,122084,千葉県,野田市,岩名,2023-08-04,17,道路上,その他,10歳代,高校生,施錠せず
窃盗,自転車盗,野田,川間駅前,122084,千葉県,野田市,岩名１丁目,2023-06-11,09,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,70歳以上,その他,施錠した
窃盗,自転車盗,野田,川間駅前,122084,千葉県,野田市,岩名１丁目,2023-06-20,14,一戸建住宅,その他,30歳代,その他,施錠した
窃盗,自転車盗,野田,川間駅前,122084,千葉県,野田市,岩名２丁目,2022-12-30,03,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,野田,川間駅前,122084,千葉県,野田市,岩名２丁目,2023-05-18,17,一戸建住宅,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,野田,川間駅前,122084,千葉県,野田市,岩名２丁目,2023-06-25,22,一戸建住宅,駐車（輪）場,10歳代,小学生,施錠せず
窃盗,自転車盗,野田,川間駅前,122084,千葉県,野田市,尾崎,2023-01-02,14,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,野田,川間駅前,122084,千葉県,野田市,尾崎,2023-01-03,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,野田,川間駅前,122084,千葉県,野田市,尾崎,2023-03-25,21,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,野田,川間駅前,122084,千葉県,野田市,尾崎,2023-05-01,07,その他,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,野田,川間駅前,122084,千葉県,野田市,尾崎,2023-05-27,19,駐車（輪）場,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,野田,川間駅前,122084,千葉県,野田市,尾崎,2023-06-25,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,野田,川間駅前,122084,千葉県,野田市,尾崎,2023-07-01,07,駐車（輪）場,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,野田,川間駅前,122084,千葉県,野田市,尾崎,2023-07-14,16,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,野田,川間駅前,122084,千葉県,野田市,尾崎,2023-07-21,07,その他,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,野田,川間駅前,122084,千葉県,野田市,尾崎,2023-08-03,11,その他,その他,10歳代,高校生,施錠した
窃盗,自転車盗,野田,川間駅前,122084,千葉県,野田市,尾崎,2023-08-04,06,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,野田,川間駅前,122084,千葉県,野田市,尾崎,2023-08-18,11,その他,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,野田,川間駅前,122084,千葉県,野田市,尾崎,2023-09-02,20,その他の住宅（３階建て以下共同住宅等）,その他,40歳代,その他,施錠した
窃盗,自転車盗,野田,川間駅前,122084,千葉県,野田市,尾崎,2023-09-08,16,道路上,その他,20歳代,その他,施錠した
窃盗,自転車盗,野田,川間駅前,122084,千葉県,野田市,尾崎,2023-09-16,15,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,野田,川間駅前,122084,千葉県,野田市,尾崎,2023-10-21,20,その他の住宅（３階建て以下共同住宅等）,その他,40歳代,その他,施錠せず
窃盗,自転車盗,野田,川間駅前,122084,千葉県,野田市,尾崎,2023-11-26,08,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,野田,川間駅前,122084,千葉県,野田市,五木新町,2023-06-13,19,一戸建住宅,その他,10歳代,高校生,施錠した
窃盗,自転車盗,野田,川間駅前,122084,千葉県,野田市,中里,2023-01-23,22,その他,その他,40歳代,その他,施錠せず
窃盗,自転車盗,野田,川間駅前,122084,千葉県,野田市,中里,2023-09-28,17,その他の住宅（３階建て以下共同住宅等）,その他,30歳代,その他,施錠せず
窃盗,自転車盗,野田,川間駅前,122084,千葉県,野田市,七光台,2023-03-08,09,その他の住宅（３階建て以下共同住宅等）,その他,20歳代,その他,施錠せず
窃盗,自転車盗,野田,川間駅前,122084,千葉県,野田市,七光台,2023-04-15,07,道路上,その他,40歳代,その他,施錠せず
窃盗,自転車盗,野田,川間駅前,122084,千葉県,野田市,七光台,2023-05-05,22,一戸建住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,野田,川間駅前,122084,千葉県,野田市,七光台,2023-07-31,19,その他,駐車（輪）場,70歳以上,その他,施錠せず
窃盗,自転車盗,野田,川間駅前,122084,千葉県,野田市,七光台,2023-08-11,08,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,野田,川間駅前,122084,千葉県,野田市,七光台,2023-08-18,05,道路上,その他,10歳代,高校生,施錠せず
窃盗,自転車盗,野田,川間駅前,122084,千葉県,野田市,蕃昌,2023-03-30,12,一戸建住宅,その他,10歳代,高校生,施錠せず
窃盗,自転車盗,野田,川間駅前,122084,千葉県,野田市,谷津,2023-10-01,16,一戸建住宅,その他,40歳代,その他,施錠せず
